time/total_timesteps,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/time_elapsed,train/std,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/loss,train/learning_rate,train/entropy_loss,train/n_updates,train/clip_range,train/clip_fraction,train/explained_variance
1312768,641,7.606999999999998e-05,1498.0,112,11650,0.15225350856781006,0.2977210259065032,3.2542235237076336e-08,259.01373,0.3065585792064667,0.00025,3.348217248916626,6400,0.2,1.0,-0.6216974258422852
1314816,642,7.609e-05,1498.0,112,11668,0.15225350856781006,0.2967491100542247,2.4128462688954855e-08,277.20166,0.2880653440952301,0.00025,3.348217248916626,6410,0.2,1.0,-0.5001106262207031
1316864,643,7.617e-05,1498.0,112,11686,0.15225350856781006,0.29407644663006066,2.63582500020787e-08,268.6099,0.2833712100982666,0.00025,3.348217248916626,6420,0.2,1.0,-0.06855130195617676
1318912,644,7.615000000000001e-05,1498.0,112,11704,0.15225350856781006,0.2982129748910666,3.0239349249616684e-08,260.39578,0.2995239198207855,0.00025,3.348217248916626,6430,0.2,1.0,-0.7015691995620728
1320960,645,7.612000000000001e-05,1498.0,112,11722,0.15225350856781006,0.2919716464821249,3.332226410496242e-08,277.14465,0.2971024215221405,0.00025,3.348217248916626,6440,0.2,1.0,-0.6118999719619751
1323008,646,7.615000000000001e-05,1498.0,112,11741,0.15225350856781006,0.29344008257612586,2.310111908154777e-08,265.10083,0.3106756806373596,0.00025,3.348217248916626,6450,0.2,1.0,-0.42998170852661133
1325056,647,7.614999999999998e-05,1498.0,112,11758,0.15225350856781006,0.2922951471060514,3.2766316782062435e-08,265.21912,0.2861330509185791,0.00025,3.348217248916626,6460,0.2,1.0,-0.8698300123214722
1327104,648,7.619e-05,1498.0,112,11775,0.15225350856781006,0.2930325010791421,2.022296636955412e-08,275.42975,0.3084181547164917,0.00025,3.348217248916626,6470,0.2,1.0,-0.6639244556427002
1329152,649,7.622e-05,1498.0,112,11794,0.15225350856781006,0.2948556295596063,2.1872218833318692e-08,263.2267,0.2903517186641693,0.00025,3.348217248916626,6480,0.2,1.0,-1.3317601680755615
1331200,650,7.620000000000001e-05,1498.0,112,11811,0.15225350856781006,0.297193272318691,3.001099765920223e-08,270.77197,0.3212745785713196,0.00025,3.348217248916626,6490,0.2,1.0,-0.36289823055267334
1333248,651,7.624e-05,1498.0,112,11830,0.15225350856781006,0.28928738716058433,2.0006757420198974e-08,270.3058,0.28718817234039307,0.00025,3.348217248916626,6500,0.2,1.0,-0.8685224056243896
1335296,652,7.624e-05,1498.0,112,11847,0.15225350856781006,0.296587845031172,2.989288219734654e-08,257.71783,0.3019982874393463,0.00025,3.348217248916626,6510,0.2,1.0,-0.38051867485046387
1337344,653,7.624999999999998e-05,1498.0,112,11868,0.15225350856781006,0.29314774088561535,2.446256778532163e-08,279.0161,0.30138084292411804,0.00025,3.348217248916626,6520,0.2,1.0,-1.0062940120697021
1339392,654,7.624e-05,1498.0,112,11886,0.15225350856781006,0.2851917505264282,2.4742593568438664e-08,267.97855,0.2832593619823456,0.00025,3.348217248916626,6530,0.2,1.0,-0.5073622465133667
1341440,655,7.627e-05,1498.0,112,11904,0.15225350856781006,0.2933982682414353,3.2906187544257116e-08,262.3035,0.31267327070236206,0.00025,3.348217248916626,6540,0.2,1.0,-0.943961501121521
1343488,656,7.628999999999999e-05,1498.0,112,11921,0.15225350856781006,0.29055321495980024,2.4224540423611883e-08,276.37228,0.285311222076416,0.00025,3.348217248916626,6550,0.2,1.0,-0.7181899547576904
1345536,657,7.632e-05,1498.0,112,11940,0.15225350856781006,0.2881475411355495,2.880232680413375e-08,263.9944,0.2643786072731018,0.00025,3.348217248916626,6560,0.2,1.0,-1.0249075889587402
1347584,658,7.638000000000001e-05,1498.0,112,11957,0.15225350856781006,0.2919177091214806,3.130713861904111e-08,267.062,0.29409071803092957,0.00025,3.348217248916626,6570,0.2,1.0,-0.8839428424835205
1349632,659,7.636000000000001e-05,1498.0,112,11974,0.15225350856781006,0.2876699301414192,2.2015332341862592e-08,273.65674,0.30529817938804626,0.00025,3.348217248916626,6580,0.2,1.0,-0.709879994392395
1351680,660,7.632e-05,1498.0,112,11993,0.15225350856781006,0.29419402657076715,2.494324475438292e-08,261.4203,0.31901466846466064,0.00025,3.348217248916626,6590,0.2,1.0,-0.8200786113739014
1353728,661,7.639e-05,1498.0,112,12010,0.15225350856781006,0.29098583552986385,3.2128913174389596e-08,274.2232,0.2925363779067993,0.00025,3.348217248916626,6600,0.2,1.0,-0.6241488456726074
1355776,662,7.637e-05,1498.0,112,12029,0.15225350856781006,0.28697812664322553,1.813642035164431e-08,269.2002,0.3234425187110901,0.00025,3.348217248916626,6610,0.2,1.0,-0.31553351879119873
1357824,663,7.64e-05,1498.0,112,12046,0.15225350856781006,0.29293260695412754,2.726984420775569e-08,259.11276,0.30364495515823364,0.00025,3.348217248916626,6620,0.2,1.0,-0.3460811376571655
1359872,664,7.635e-05,1498.0,112,12063,0.15225350856781006,0.29101394563913346,2.1807084484015694e-08,277.727,0.28718268871307373,0.00025,3.348217248916626,6630,0.2,1.0,-0.8965450525283813
1361920,665,7.633000000000002e-05,1498.0,112,12082,0.15225350856781006,0.2880447434261441,2.216752460343363e-08,266.16565,0.30578503012657166,0.00025,3.348217248916626,6640,0.2,1.0,-0.5248509645462036
1363968,666,7.634e-05,1498.0,112,12100,0.15225350856781006,0.2946309743449092,2.4574779061703467e-08,264.58044,0.3082139790058136,0.00025,3.348217248916626,6650,0.2,1.0,-0.8879239559173584
1366016,667,7.634000000000002e-05,1498.0,112,12117,0.15225350856781006,0.2913983999751508,2.2806718096013424e-08,275.7598,0.3111489415168762,0.00025,3.348217248916626,6660,0.2,1.0,-0.6178417205810547
1368064,668,7.633000000000001e-05,1498.0,112,12137,0.15225350856781006,0.2951152383349836,2.728899428372511e-08,263.4641,0.2994319796562195,0.00025,3.348217248916626,6670,0.2,1.0,-1.1381921768188477
1370112,669,7.639e-05,1498.0,112,12154,0.15225350856781006,0.29711858024820686,2.2856385407943326e-08,269.24377,0.28768086433410645,0.00025,3.348217248916626,6680,0.2,1.0,-0.5885357856750488
1372160,670,7.641000000000001e-05,1498.0,112,12172,0.15225350856781006,0.29064458631910384,1.7446082539729347e-08,271.43298,0.29718127846717834,0.00025,3.348217248916626,6690,0.2,1.0,-0.5345712900161743
1374208,671,7.646e-05,1498.0,112,12191,0.15225350856781006,0.2960094936192036,2.668881222273045e-08,257.63217,0.28170138597488403,0.00025,3.348217248916626,6700,0.2,1.0,-0.9902206659317017
1376256,672,7.643999999999999e-05,1498.0,112,12208,0.15225350856781006,0.29486273434013127,2.5285875319969176e-08,278.91315,0.3241783082485199,0.00025,3.348217248916626,6710,0.2,1.0,-0.6903775930404663
1378304,673,7.641999999999999e-05,1498.0,112,12227,0.15225350856781006,0.2901168986223638,2.164653245817494e-08,268.33032,0.29132506251335144,0.00025,3.348217248916626,6720,0.2,1.0,0.25784820318222046
1380352,674,7.641000000000001e-05,1498.0,112,12245,0.15225350856781006,0.2967736851423979,2.2931707266415912e-08,261.36237,0.2976797819137573,0.00025,3.348217248916626,6730,0.2,1.0,-0.35722553730010986
1382400,675,7.644e-05,1498.0,112,12263,0.15225350856781006,0.29408100568689405,3.1652082226052425e-08,276.79703,0.2585919499397278,0.00025,3.348217248916626,6740,0.2,1.0,-0.2451925277709961
1384448,676,7.645e-05,1498.0,112,12283,0.15225350856781006,0.29055881113745274,2.2230473341322553e-08,264.5964,0.28894272446632385,0.00025,3.348217248916626,6750,0.2,1.0,-0.4139667749404907
1386496,677,7.642e-05,1498.0,112,12301,0.15225350856781006,0.2945458912290633,2.481160457229459e-08,265.83936,0.317731112241745,0.00025,3.348217248916626,6760,0.2,1.0,-0.7359570264816284
1388544,678,7.643e-05,1498.0,112,12319,0.15225350856781006,0.2884210527408868,2.5723978266944947e-08,275.00446,0.2792331576347351,0.00025,3.348217248916626,6770,0.2,1.0,-0.18708455562591553
1390592,679,7.636000000000001e-05,1498.0,112,12338,0.15225350856781006,0.2954226412810385,1.9317268964980094e-08,262.7625,0.2712766230106354,0.00025,3.348217248916626,6780,0.2,1.0,0.0463109016418457
1392640,680,7.639e-05,1498.0,112,12357,0.15225350856781006,0.2956867529079318,2.741407628958914e-08,271.85248,0.2879357933998108,0.00025,3.348217248916626,6790,0.2,1.0,-0.15721642971038818
1394688,681,7.646e-05,1498.0,112,12380,0.15225350856781006,0.2884419924579561,1.902180004204057e-08,269.72647,0.2525114417076111,0.00025,3.348217248916626,6800,0.2,1.0,0.24451780319213867
1396736,682,7.646e-05,1498.0,112,12401,0.15225350856781006,0.2958267887122929,3.5054481745122604e-08,258.42554,0.30849379301071167,0.00025,3.348217248916626,6810,0.2,1.0,0.10703831911087036
1398784,683,7.643e-05,1498.0,112,12423,0.15225350856781006,0.290332719637081,2.0860877403272583e-08,278.4779,0.27937620878219604,0.00025,3.348217248916626,6820,0.2,1.0,-0.2922431230545044
1400832,684,7.632e-05,1498.0,112,12445,0.15225350856781006,0.2825305182952434,2.4160494350999873e-08,267.76505,0.2844252586364746,0.00025,3.348217248916626,6830,0.2,1.0,-0.9062905311584473
1402880,685,7.629e-05,1498.0,112,12466,0.15225350856781006,0.29430601773783566,3.022151136011786e-08,262.9215,0.31127744913101196,0.00025,3.348217248916626,6840,0.2,1.0,-1.1339967250823975
1404928,686,7.62e-05,1498.0,112,12484,0.15225350856781006,0.28964860723353925,1.8293227274646105e-08,276.26038,0.28912726044654846,0.00025,3.348217248916626,6850,0.2,1.0,-0.15335309505462646
1406976,687,7.617000000000001e-05,1498.0,112,12503,0.15225350856781006,0.291783662000671,2.231641617056468e-08,263.65384,0.3076661229133606,0.00025,3.348217248916626,6860,0.2,1.0,0.11342489719390869
1409024,688,7.619000000000001e-05,1498.0,112,12521,0.15225350856781006,0.2951330287382007,2.7783468974085234e-08,267.95398,0.2876937687397003,0.00025,3.348217248916626,6870,0.2,1.0,-0.1112966537475586
1411072,689,7.617000000000001e-05,1498.0,112,12543,0.15225350856781006,0.2868697314988822,1.7874754028313066e-08,272.6593,0.2822245955467224,0.00025,3.348217248916626,6880,0.2,1.0,-0.47609996795654297
1413120,690,7.618999999999999e-05,1498.0,112,12562,0.15225350856781006,0.2950476730242372,2.9012660178462378e-08,260.0741,0.28541266918182373,0.00025,3.348217248916626,6890,0.2,1.0,-1.4862475395202637
1415168,691,7.61e-05,1498.0,112,12581,0.15225350856781006,0.29523366829380393,2.7900039709094493e-08,276.15125,0.28628361225128174,0.00025,3.348217248916626,6900,0.2,1.0,-0.8309049606323242
1417216,692,7.609e-05,1498.0,112,12600,0.15225350856781006,0.28739183098077775,1.787454016882739e-08,268.85767,0.28912830352783203,0.00025,3.348217248916626,6910,0.2,1.0,-1.0286140441894531
1419264,693,7.607e-05,1498.0,112,12619,0.15225350856781006,0.2944989152252674,2.8342219407506698e-08,259.80084,0.2931515872478485,0.00025,3.348217248916626,6920,0.2,1.0,-0.3501906394958496
1421312,694,7.603e-05,1498.0,112,12637,0.15225350856781006,0.2905837194994092,2.1335405822608956e-08,277.555,0.27827325463294983,0.00025,3.348217248916626,6930,0.2,1.0,-1.1194405555725098
1423360,695,7.609999999999999e-05,1498.0,112,12656,0.15225350856781006,0.2900815660133958,1.9638929406318173e-08,265.5705,0.2604086399078369,0.00025,3.348217248916626,6940,0.2,1.0,-0.31233513355255127
1425408,696,7.612999999999999e-05,1498.0,112,12674,0.15225350856781006,0.29524836521595715,2.6510280826119724e-08,265.01874,0.28921157121658325,0.00025,3.348217248916626,6950,0.2,1.0,-0.9804974794387817
1427456,697,7.609999999999999e-05,1498.0,112,12693,0.15225350856781006,0.2895806457847357,1.8128916380588668e-08,275.62344,0.26776519417762756,0.00025,3.348217248916626,6960,0.2,1.0,-0.7052921056747437
1429504,698,7.604e-05,1498.0,112,12712,0.15225350856781006,0.29199065109714867,2.0866039100730927e-08,263.41507,0.29823341965675354,0.00025,3.348217248916626,6970,0.2,1.0,-1.196018934249878
1431552,699,7.603e-05,1498.0,112,12730,0.15225350856781006,0.29684105990454557,2.477622345481434e-08,270.13672,0.31108373403549194,0.00025,3.348217248916626,6980,0.2,1.0,-1.5745444297790527
1433600,700,7.609e-05,1498.0,112,12750,0.15225350856781006,0.2868702844250947,2.0725247754094234e-08,270.6714,0.3080117702484131,0.00025,3.348217248916626,6990,0.2,1.0,-0.7632803916931152
1435648,701,7.604000000000001e-05,1498.0,112,12768,0.15225350856781006,0.2947974362876266,1.8614633676139468e-08,257.5138,0.2901623547077179,0.00025,3.348217248916626,7000,0.2,1.0,-0.7542438507080078
1437696,702,7.606000000000001e-05,1498.0,112,12786,0.15225350856781006,0.2925935316830873,2.3843211785501418e-08,279.2932,0.31571805477142334,0.00025,3.348217248916626,7010,0.2,1.0,-1.212049961090088
1439744,703,7.601e-05,1498.0,112,12805,0.15225350856781006,0.2912329563871026,2.5761275916635908e-08,268.1844,0.2897389233112335,0.00025,3.348217248916626,7020,0.2,1.0,0.30363136529922485
1441792,704,7.599999999999999e-05,1498.0,112,12823,0.15225350856781006,0.29616441163234414,2.8399076611174134e-08,262.01013,0.30225083231925964,0.00025,3.348217248916626,7030,0.2,1.0,0.1021186113357544
1443840,705,7.593e-05,1498.0,112,12841,0.15225350856781006,0.2942382657434791,2.3149963825075392e-08,276.61322,0.3028215169906616,0.00025,3.348217248916626,7040,0.2,1.0,0.48358702659606934
1445888,706,7.596999999999999e-05,1498.0,112,12861,0.15225350856781006,0.2917849078774452,2.4673886246662224e-08,264.29724,0.294217973947525,0.00025,3.348217248916626,7050,0.2,1.0,0.10447442531585693
1447936,707,7.6e-05,1498.0,112,12879,0.15225350856781006,0.29352100398391484,1.955717153223624e-08,266.32764,0.30982404947280884,0.00025,3.348217248916626,7060,0.2,1.0,-0.1860969066619873
1449984,708,7.601e-05,1498.0,112,12897,0.15225350856781006,0.2881692124065012,1.5807845661630626e-08,274.29016,0.2915478050708771,0.00025,3.348217248916626,7070,0.2,1.0,-0.18139004707336426
1452032,709,7.601000000000001e-05,1498.0,112,12917,0.15225350856781006,0.29500570460222664,2.2527544929484834e-08,262.02866,0.28046709299087524,0.00025,3.348217248916626,7080,0.2,1.0,-0.841113805770874
1454080,710,7.596e-05,1498.0,112,12935,0.15225350856781006,0.2939423397183418,2.3808513932577212e-08,273.09265,0.3112160861492157,0.00025,3.348217248916626,7090,0.2,1.0,-0.4654127359390259
1456128,711,7.591e-05,1498.0,112,12954,0.15225350856781006,0.28672531675547364,1.899442036573662e-08,269.35645,0.29788199067115784,0.00025,3.348217248916626,7100,0.2,1.0,-0.22536587715148926
1458176,712,7.595e-05,1498.0,112,12972,0.15225350856781006,0.295835041673854,2.147513433609083e-08,258.94708,0.31354057788848877,0.00025,3.348217248916626,7110,0.2,1.0,-0.14187860488891602
1460224,713,7.603e-05,1498.0,112,12990,0.15225350856781006,0.29376391489058734,2.209813689257878e-08,278.002,0.27598825097084045,0.00025,3.348217248916626,7120,0.2,1.0,-0.46587955951690674
1462272,714,7.597e-05,1498.0,112,13010,0.15225350856781006,0.28995462907478214,1.9110433645275204e-08,266.66138,0.3026192784309387,0.00025,3.348217248916626,7130,0.2,1.0,-0.15331637859344482
1464320,715,7.596e-05,1498.0,112,13028,0.15225350856781006,0.29796508913859726,2.341925972870751e-08,264.04437,0.2818974554538727,0.00025,3.348217248916626,7140,0.2,1.0,-0.25362300872802734
1466368,716,7.594999999999999e-05,1498.0,112,13046,0.15225350856781006,0.2957707094028592,2.9871073699283544e-08,275.96167,0.29413875937461853,0.00025,3.348217248916626,7150,0.2,1.0,0.03682976961135864
1468416,717,7.604e-05,1498.0,112,13066,0.15225350856781006,0.29522369550541044,2.4852464231006623e-08,263.4323,0.2639928162097931,0.00025,3.348217248916626,7160,0.2,1.0,0.07349437475204468
1470464,718,7.604e-05,1498.0,112,13084,0.15225350856781006,0.2967764590866864,3.1459352807516885e-08,268.8648,0.32754477858543396,0.00025,3.348217248916626,7170,0.2,1.0,0.03831934928894043
1472512,719,7.594999999999999e-05,1498.0,112,13102,0.15225350856781006,0.29022623361088334,1.686450618598734e-08,272.0094,0.2864932119846344,0.00025,3.348217248916626,7180,0.2,1.0,0.01996302604675293
1474560,720,7.595000000000002e-05,1498.0,112,13122,0.15225350856781006,0.2954158801585436,2.6988640482172865e-08,258.60004,0.2721470296382904,0.00025,3.348217248916626,7190,0.2,1.0,-0.05224347114562988
