time/total_timesteps,time/fps,time/iterations,time/time_elapsed,train/value_loss,train/learning_rate,rollout/ep_rew_mean,train/policy_gradient_loss,train/n_updates,rollout/ep_len_mean,train/approx_kl,train/clip_fraction,train/clip_range,train/std,train/explained_variance,train/entropy_loss,train/loss
4091904,92,1998,44145,1.873315463640779e-07,0.00025,8.390000000000002e-05,-0.04665947560570203,19970,3212.0,0.18653119,0.517431640625,0.3,0.11446927487850189,-6.913575172424316,5.284951488673687,-0.07110550999641418
4093952,92,1999,44168,1.5475712864532198e-07,0.00025,8.400000000000004e-05,-0.04615702481096377,19980,3212.0,0.21101831,0.526123046875,0.3,0.11387664824724197,-7.407541275024414,5.299594478309155,-0.10863844305276871
4096000,92,2000,44189,1.6154346096364237e-07,0.00025,8.408000000000001e-05,-0.03621315623167902,19990,3212.0,0.1413874,0.4853515625,0.3,0.11395702511072159,-6.4589762687683105,5.3183320835232735,-0.07630126178264618
4098048,92,2001,44209,1.740024114349481e-07,0.00025,8.408000000000001e-05,-0.041688568373501766,20000,3212.0,0.17723167,0.52509765625,0.3,0.11439952999353409,-7.404338836669922,5.294211500883103,0.014012993313372135
4100096,92,2002,44232,1.636499623369758e-07,0.00025,8.415000000000001e-05,-0.03665335217956454,20010,3212.0,0.17074732,0.5041015625,0.3,0.11392270773649216,-6.650205612182617,5.304218305647373,-0.0029675422701984644
4102144,92,2003,44255,1.8098993106452355e-07,0.00025,8.423e-05,-0.04644818687229417,20020,3212.0,0.19616167,0.504736328125,0.3,0.1136292815208435,-7.705526351928711,5.326415999233722,-0.09772390872240067
4104192,92,2004,44276,1.764997597630824e-07,0.00025,8.423e-05,-0.03919803432072513,20030,3212.0,0.17273726,0.509130859375,0.3,0.11374086886644363,-6.414631366729736,5.330034889280796,-0.0766497403383255
4106240,92,2005,44300,1.6143418479774851e-07,0.00025,8.435000000000002e-05,-0.035565655709069686,20040,3212.0,0.17559823,0.50986328125,0.3,0.11378266662359238,-7.897422790527344,5.32433455735445,-0.08944258838891983
4108288,92,2006,44323,1.6604332575553826e-07,0.00025,8.447000000000001e-05,-0.04251906475692522,20050,3212.0,0.19551319,0.525732421875,0.3,0.113495834171772,-7.856105804443359,5.330556313693523,-0.015823187306523323
4110336,92,2007,44346,1.778967582577451e-07,0.00025,8.447000000000001e-05,-0.042716606744215825,20060,3212.0,0.1881606,0.528857421875,0.3,0.11355868726968765,-7.620433807373047,5.3354152739048,-0.08159573376178741
4112384,92,2008,44369,1.5964161328430038e-07,0.00025,8.461000000000002e-05,-0.037834019830916076,20070,3212.0,0.13877182,0.473828125,0.3,0.11374378949403763,-6.06114387512207,5.325829942524433,0.03610070422291756
4114432,92,2009,44391,1.8346232897314962e-07,0.00025,8.461000000000002e-05,-0.047222075512399896,20080,3212.0,0.16606829,0.50888671875,0.3,0.11342266947031021,-6.529119491577148,5.333040516078472,-0.07413484156131744
4116480,92,2010,44415,1.558102485477164e-07,0.00025,8.468000000000004e-05,-0.038565961437416266,20090,3212.0,0.19949412,0.498779296875,0.3,0.11398737877607346,-9.576129913330078,5.329999727010727,-0.055358223617076874
4118528,92,2011,44438,1.6640800382106136e-07,0.00025,8.460000000000001e-05,-0.032449653085495814,20100,3212.0,0.14310974,0.490478515625,0.3,0.11416953802108765,-5.574535369873047,5.3016535058617595,-0.07324134558439255
4120576,92,2012,44460,1.7433744143868778e-07,0.00025,8.460000000000001e-05,-0.04414968007913558,20110,3212.0,0.18779069,0.5138671875,0.3,0.11381940543651581,-5.781858444213867,5.31057643443346,-0.10673131048679352
4122624,92,2013,44484,1.69558601248454e-07,0.00025,8.468999999999999e-05,-0.047754113216069524,20120,3212.0,0.1803979,0.49404296875,0.3,0.11368787288665771,-7.210883140563965,5.323560985922813,-0.045056864619255066
4124672,92,2014,44506,1.6717586626135983e-07,0.00025,8.476e-05,-0.04033609520411119,20130,3212.0,0.16297925,0.490966796875,0.3,0.11392377316951752,-8.009373664855957,5.318345648050308,-0.06463713198900223
4126720,92,2015,44528,1.734888741999896e-07,0.00025,8.476e-05,-0.03659404767095111,20140,3212.0,0.18810728,0.5396484375,0.3,0.1143130511045456,-6.074439525604248,5.302206926047802,-0.09784675389528275
4128768,92,2016,44551,1.6017569448578683e-07,0.00025,8.471999999999999e-05,-0.044781023598625326,20150,3212.0,0.16803646,0.507373046875,0.3,0.11428502947092056,-6.503931522369385,5.292542766034603,-0.06429576128721237
4130816,92,2017,44575,1.834528668975821e-07,0.00025,8.466999999999999e-05,-0.0412726825394202,20160,3212.0,0.20290092,0.507861328125,0.3,0.11365169286727905,-5.603952884674072,5.316134755313397,-0.09247034788131714
4132864,92,2018,44597,1.7873966668968676e-07,0.00025,8.466999999999999e-05,-0.03901042538782349,20170,3212.0,0.19861925,0.526171875,0.3,0.1137295514345169,-8.292304039001465,5.340444365143776,-0.06571823358535767
4134912,92,2019,44621,1.61086144512268e-07,0.00025,8.468000000000001e-05,-0.034891640026762615,20180,3212.0,0.15140554,0.491162109375,0.3,0.11360970884561539,-5.487668037414551,5.338559025526047,-0.12298933416604996
4136960,92,2020,44642,1.7075198837090967e-07,0.00025,8.468000000000001e-05,-0.042827794887125493,20190,3212.0,0.22490649,0.538525390625,0.3,0.11352952569723129,-6.515806674957275,5.353495539724827,-0.09002011269330978
4139008,92,2021,44666,1.6462152270246832e-07,0.00025,8.461000000000002e-05,-0.04685598026262596,20200,3212.0,0.16319442,0.511474609375,0.3,0.11349571496248245,-6.940629005432129,5.354031191766262,0.013689912855625153
4141056,92,2022,44689,1.6825572053402736e-07,0.00025,8.471e-05,-0.038816543213033586,20210,3212.0,0.14928666,0.50966796875,0.3,0.11377103626728058,-6.435015678405762,5.338549153506756,-0.08866632729768753
4143104,92,2023,44711,1.744626427324647e-07,0.00025,8.471e-05,-0.03355395974067506,20220,3212.0,0.20326558,0.5345703125,0.3,0.11390238255262375,-6.280513286590576,5.33071314394474,-0.06918910890817642
4145152,92,2024,44735,1.5788989196074966e-07,0.00025,8.462000000000001e-05,-0.04827721437832224,20230,3212.0,0.17179376,0.488037109375,0.3,0.11362312734127045,-4.720971584320068,5.335780347883701,-0.09891625493764877
4147200,92,2025,44758,1.7208959182113404e-07,0.00025,8.460999999999999e-05,-0.040571660010027696,20240,3212.0,0.19976585,0.51875,0.3,0.11356090009212494,-4.893341541290283,5.346792989969254,-0.06602657586336136
4149248,92,2026,44780,1.7230189310879496e-07,0.00025,8.460999999999999e-05,-0.0457362317974912,20250,3212.0,0.1797136,0.53017578125,0.3,0.1138726994395256,-4.881726264953613,5.340731886029244,-0.11243805289268494
4151296,92,2027,44804,1.5163520734606805e-07,0.00025,8.457999999999998e-05,-0.043962537817424166,20260,3212.0,0.17050064,0.505517578125,0.3,0.11424265056848526,-7.21661376953125,5.318016511201859,-0.06997524946928024
4153344,92,2028,44827,1.6844760262202385e-07,0.00025,8.458e-05,-0.04451978604702163,20270,3212.0,0.18225653,0.514501953125,0.3,0.1141337975859642,-4.021629333496094,5.310154049098491,-0.045195069164037704
4155392,92,2029,44850,1.7529976263919168e-07,0.00025,8.458e-05,-0.03856087781896349,20280,3212.0,0.18122907,0.52353515625,0.3,0.11443983763456345,-7.015169143676758,5.300340345501899,-0.1260421723127365
4157440,92,2030,44875,1.5773266139884612e-07,0.00025,8.460000000000001e-05,-0.03838282591314055,20290,3212.0,0.15056893,0.461669921875,0.3,0.11463342607021332,-5.247773170471191,5.289334267377853,-0.05198673903942108
4159488,92,2031,44897,1.6599750316537154e-07,0.00025,8.460000000000001e-05,-0.04380738676118199,20300,3212.0,0.18574344,0.5123046875,0.3,0.1147627905011177,-6.588581085205078,5.282740332186222,-0.06202010065317154
4161536,92,2032,44920,1.8018549026166396e-07,0.00025,8.453e-05,-0.051250255573540925,20310,3212.0,0.20137066,0.535498046875,0.3,0.11458996683359146,-7.367867469787598,5.289161677658558,-0.06555148959159851
4163584,92,2033,44944,1.6170293930528602e-07,0.00025,8.458e-05,-0.04071710060816258,20320,3212.0,0.15827,0.468408203125,0.3,0.11413649469614029,-5.204028606414795,5.309920835494995,-0.024256544187664986
4165632,92,2034,44967,1.7632962130420536e-07,0.00025,8.458e-05,-0.04312115366337821,20330,3212.0,0.18089007,0.543701171875,0.3,0.11403114348649979,-5.747434616088867,5.325719921290874,-0.1525500863790512
4167680,92,2035,44990,1.5892401294959058e-07,0.00025,8.451e-05,-0.044144158165727275,20340,3212.0,0.18708512,0.523583984375,0.3,0.11344430595636368,-6.208256721496582,5.355372078716755,-0.08032550662755966
4169728,92,2036,45014,1.6783228933281437e-07,0.00025,8.451e-05,-0.0422423017967958,20350,3212.0,0.19803488,0.527587890625,0.3,0.11400389671325684,-7.4409685134887695,5.3578584611415865,-0.08665645867586136
4171776,92,2037,45036,1.6951941503862144e-07,0.00025,8.451e-05,-0.03606437728885794,20360,3212.0,0.17377211,0.5376953125,0.3,0.11412111669778824,-5.545192718505859,5.33008189201355,-0.08403215557336807
4173824,92,2038,45060,1.5599954323874953e-07,0.00025,8.444999999999999e-05,-0.03093508195015602,20370,3212.0,0.1483649,0.510888671875,0.3,0.11447838693857193,-8.048440933227539,5.312004512548446,-0.08456208556890488
4175872,92,2039,45084,1.9276603726581243e-07,0.00025,8.434000000000002e-05,-0.036307430133456366,20380,3212.0,0.20806035,0.528466796875,0.3,0.11373906582593918,-6.463754653930664,5.325065553188324,-0.02730962447822094
4177920,92,2040,45106,1.6616969813476601e-07,0.00025,8.434000000000002e-05,-0.040473549664602614,20390,3212.0,0.20093781,0.513671875,0.3,0.11413247883319855,-5.702414035797119,5.326179622113704,-0.034439101815223694
4179968,92,2041,45130,1.586024801270014e-07,0.00025,8.414000000000002e-05,-0.04321269032370765,20400,3212.0,0.18221216,0.516259765625,0.3,0.11388365179300308,-7.6961259841918945,5.324067863821983,-0.1067453995347023
4182016,92,2042,45151,1.7579872162443167e-07,0.00025,8.414000000000002e-05,-0.04270768635615241,20410,3212.0,0.17622866,0.509716796875,0.3,0.1134142205119133,-6.099405765533447,5.348161298036575,-0.04634272679686546
4184064,92,2043,45175,2.3774265196507826e-07,0.00025,8.394e-05,-0.03867157089116517,20420,3212.0,0.19506574,0.547705078125,0.3,0.11370410770177841,-8.907326698303223,5.356243911385536,-0.11792409420013428
4186112,92,2044,45199,1.5282495287038954e-07,0.00025,8.373e-05,-0.043870466738007964,20430,3212.0,0.18087515,0.4947265625,0.3,0.11355829983949661,-5.834558486938477,5.355932402610779,-0.07587290555238724
4188160,92,2045,45220,1.7992735985572493e-07,0.00025,8.373e-05,-0.036549310134432744,20440,3212.0,0.19259265,0.5412109375,0.3,0.11395980417728424,-7.309579849243164,5.340514960885048,-0.11542040854692459
4190208,92,2046,45244,1.4960491134807796e-07,0.00025,8.362e-05,-0.038396242790622634,20450,3212.0,0.20162511,0.5361328125,0.3,0.11363476514816284,-7.046030044555664,5.344067108631134,-0.07464249432086945
4192256,92,2047,45268,1.6438850576339091e-07,0.00025,8.343000000000002e-05,-0.04076541516988073,20460,3212.0,0.18200852,0.509521484375,0.3,0.11348021030426025,-6.435554504394531,5.35957862585783,-0.09222130477428436
4194304,92,2048,45289,1.646055542758873e-07,0.00025,8.343000000000002e-05,-0.038349894392013084,20470,3212.0,0.20710927,0.51015625,0.3,0.11356906592845917,-8.332144737243652,5.364305545389652,-0.06397224962711334
4196352,92,2049,45313,1.4498343443580807e-07,0.00025,8.345999999999999e-05,-0.039320963388308885,20480,3212.0,0.21901494,0.5125,0.3,0.11396808922290802,-7.101129531860352,5.353098686039448,-0.0792854055762291
4198400,92,2050,45336,1.6427328737300683e-07,0.00025,8.343999999999999e-05,-0.04195984746911563,20490,3212.0,0.2073726,0.5357421875,0.3,0.11408453434705734,-7.643607139587402,5.336702691018582,-0.028982341289520264
4200448,92,2051,45358,1.723569919009904e-07,0.00025,8.343999999999999e-05,-0.040184862079331654,20500,3212.0,0.20289314,0.531201171875,0.3,0.11458257585763931,-6.038435935974121,5.324819180369377,-0.055105358362197876
4202496,92,2052,45381,1.5282580692055348e-07,0.00025,8.344999999999998e-05,-0.04303437738562934,20510,3212.0,0.1692771,0.516259765625,0.3,0.11503279954195023,-7.509982109069824,5.303442770242691,-0.09094446897506714
4204544,92,2053,45405,1.7283769893072787e-07,0.00025,8.349999999999998e-05,-0.04316582107712748,20520,3212.0,0.1972268,0.530908203125,0.3,0.11464983224868774,-6.130739212036133,5.299448102712631,-0.15274953842163086
4206592,92,2054,45427,1.6053648372871264e-07,0.00025,8.349999999999998e-05,-0.041506122407736254,20530,3212.0,0.17769033,0.525537109375,0.3,0.11508926004171371,-8.429219245910645,5.297595265507698,-0.05298473313450813
4208640,92,2055,45451,1.4824320706541272e-07,0.00025,8.350999999999998e-05,-0.03295829503040295,20540,3212.0,0.13620128,0.47626953125,0.3,0.11502926051616669,-4.790146827697754,5.28699456602335,-0.04646738991141319
4210688,92,2056,45474,1.8453670276308286e-07,0.00025,8.350999999999998e-05,-0.04425622308917809,20550,3212.0,0.20214576,0.551318359375,0.3,0.11538612842559814,-7.687943458557129,5.27540639191866,-0.037825364619493484
4212736,92,2057,45497,1.5572839662247873e-07,0.00025,8.339999999999998e-05,-0.050047495920443906,20560,3212.0,0.19249204,0.522314453125,0.3,0.11554436385631561,-7.674004554748535,5.26000212430954,-0.08723405748605728
4214784,92,2058,45520,1.6598753487251373e-07,0.00025,8.338999999999999e-05,-0.04755333377397619,20570,3212.0,0.16748247,0.483740234375,0.3,0.11529135704040527,-7.474112510681152,5.260022307932377,-0.0952368751168251
4216832,92,2059,45542,1.6351070719622385e-07,0.00025,8.338999999999999e-05,-0.039649552149057854,20580,3212.0,0.18255723,0.5263671875,0.3,0.11532989889383316,-6.088890552520752,5.267635622620583,-0.09212938696146011
4218880,92,2060,45566,1.475445921661489e-07,0.00025,8.340999999999998e-05,-0.039733203056675846,20590,3212.0,0.19206929,0.510498046875,0.3,0.11541388183832169,-6.868627071380615,5.264656046032906,-0.06735659390687943
4220928,92,2061,45589,1.7957008313640443e-07,0.00025,8.342000000000001e-05,-0.04459958948427811,20600,3212.0,0.19975813,0.51640625,0.3,0.11536921560764313,-6.421010494232178,5.260123859345913,-0.12174743413925171
4222976,92,2062,45611,1.7652895316633278e-07,0.00025,8.342000000000001e-05,-0.03987335660203826,20610,3212.0,0.22590823,0.55361328125,0.3,0.11496778577566147,-5.236272811889648,5.274167130887508,-0.09688762575387955
4225024,92,2063,45635,1.539551879314871e-07,0.00025,8.337000000000002e-05,-0.03456921299803071,20620,3212.0,0.147778,0.490576171875,0.3,0.11495792865753174,-7.4434614181518555,5.281545874476433,0.019516896456480026
4227072,92,2064,45659,1.7141685071386803e-07,0.00025,8.333e-05,-0.04159409169224091,20630,3212.0,0.1821022,0.515869140625,0.3,0.11462786048650742,-7.156177520751953,5.298110894858837,-0.03143049404025078
4229120,92,2065,45681,1.6410453420601102e-07,0.00025,8.333e-05,-0.040982867726415864,20640,3212.0,0.20308214,0.535693359375,0.3,0.11417044699192047,-8.399598121643066,5.323116040229797,-0.03306913375854492
4231168,92,2066,45705,1.5227138667750494e-07,0.00025,8.327000000000001e-05,-0.03961119058076292,20650,3212.0,0.16683874,0.50107421875,0.3,0.1137489303946495,-5.6043806076049805,5.357366870343685,-0.02631770260632038
4233216,92,2067,45726,1.9483680631093846e-07,0.00025,8.327000000000001e-05,-0.03973054687085096,20660,3212.0,0.2227659,0.545361328125,0.3,0.11354959011077881,-7.522202491760254,5.36531342715025,-0.06743787974119186
4235264,92,2068,45750,1.540808348687861e-07,0.00025,8.338000000000002e-05,-0.04407400142517872,20670,3212.0,0.18983273,0.52021484375,0.3,0.11336280405521393,-8.71198844909668,5.3792981311678885,-0.10171666741371155
4237312,92,2069,45774,1.5872411724959789e-07,0.00025,8.341999999999998e-05,-0.0375978702766588,20680,3212.0,0.17282444,0.509326171875,0.3,0.11295460909605026,-6.165200710296631,5.4102310061454775,-0.0892697274684906
4239360,92,2070,45796,1.999674254626882e-07,0.00025,8.341999999999998e-05,-0.03516135411628056,20690,3212.0,0.20016529,0.550244140625,0.3,0.11310667544603348,-6.776657581329346,5.417918863892555,-0.09944883733987808
4241408,92,2071,45819,1.455025995023007e-07,0.00025,8.35e-05,-0.048572072186652805,20700,3212.0,0.18014899,0.51220703125,0.3,0.11308979988098145,-6.652713298797607,5.4222355231642725,-0.022445496171712875
4243456,92,2072,45842,1.6532451305728557e-07,0.00025,8.352e-05,-0.045961269779945725,20710,3212.0,0.2242642,0.525341796875,0.3,0.11194678395986557,-8.176153182983398,5.450524531304836,-0.08627902716398239
4245504,92,2073,45864,1.7113250663225444e-07,0.00025,8.352e-05,-0.03202865030179965,20720,3212.0,0.18582126,0.55205078125,0.3,0.1123242899775505,-6.367377758026123,5.47224185615778,-0.061992280185222626
4247552,92,2074,45887,1.7178875253431868e-07,0.00025,8.348000000000003e-05,-0.04165889003488701,20730,3212.0,0.19064859,0.4986328125,0.3,0.11231881380081177,-7.642759323120117,5.464738920331001,-0.09944813698530197
4249600,92,2075,45910,1.7531841096651845e-07,0.00025,8.355000000000001e-05,-0.03665360114246141,20740,3212.0,0.2002198,0.53466796875,0.3,0.11226493120193481,-7.372793197631836,5.468006090819836,-0.04746607691049576
4251648,92,2076,45932,1.6470930954692876e-07,0.00025,8.355000000000001e-05,-0.034186130500165744,20750,3212.0,0.19775665,0.54619140625,0.3,0.11211975663900375,-8.075100898742676,5.470323686301708,-0.0786881074309349
4253696,92,2077,45955,1.5213448258943885e-07,0.00025,8.352000000000001e-05,-0.044546928378986196,20760,3212.0,0.17092186,0.498779296875,0.3,0.11214520782232285,-5.606545448303223,5.477124844491482,-0.07330290228128433
4255744,92,2078,45976,1.727414392638238e-07,0.00025,8.352000000000001e-05,-0.04525101667968556,20770,3212.0,0.19667497,0.5232421875,0.3,0.11183635890483856,-6.027233123779297,5.48663537800312,-0.05952977389097214
4257792,92,2079,45999,1.7367296918369134e-07,0.00025,8.365999999999998e-05,-0.04110590345517266,20780,3212.0,0.16887555,0.51171875,0.3,0.11154408007860184,-6.970947742462158,5.508245635032654,-0.055510930716991425
4259840,92,2080,46021,1.5614174075917475e-07,0.00025,8.360000000000001e-05,-0.042902384609624276,20790,3212.0,0.19083162,0.520751953125,0.3,0.11078900098800659,-5.83790397644043,5.540517319738865,-0.047967489808797836
4261888,92,2081,46042,1.643902412196141e-07,0.00025,8.360000000000001e-05,-0.03706435156636871,20800,3212.0,0.23845826,0.553466796875,0.3,0.11109056323766708,-5.916642665863037,5.549059642851352,-0.0945248156785965
4263936,92,2082,46064,1.840809382480657e-07,0.00025,8.355e-05,-0.04353362009278498,20810,3212.0,0.19150123,0.534814453125,0.3,0.11120732873678207,-7.763289451599121,5.530185820162297,-0.11523853242397308
4265984,92,2083,46087,1.8220048487727069e-07,0.00025,8.348000000000001e-05,-0.045017945194558706,20820,3212.0,0.18216379,0.504638671875,0.3,0.11078204214572906,-5.3435211181640625,5.53685187548399,-0.10935977846384048
